date,equity_pc_ratio,total_pc_ratio,index_pc_ratio,etp_pc_ratio,vix_pc_ratio,spx_pc_ratio,oex_pc_ratio,mrut_pc_ratio,mxea_pc_ratio,mxef_pc_ratio,mxacw_pc_ratio,mxwld_pc_ratio,mxusa_pc_ratio,cbtx_pc_ratio,mbtx_pc_ratio,speqx_pc_ratio,speqw_pc_ratio,mgtn_pc_ratio,mgtnw_pc_ratio,equity_call,equity_put,equity_total,equity_oi_call,equity_oi_put,equity_oi_total,total_call,total_put,total_total,total_oi_call,total_oi_put,total_oi_total,index_call,index_put,index_total,index_oi_call,index_oi_put,index_oi_total,etp_call,etp_put,etp_total,etp_oi_call,etp_oi_put,etp_oi_total,vix_call,vix_put,vix_total,vix_oi_call,vix_oi_put,vix_oi_total,spx_call,spx_put,spx_total,spx_oi_call,spx_oi_put,spx_oi_total,source
2023-06-21,0.53,0.91,1.12,1.16,0.35,1.46,3.67,1.45,0.00,0.50,0.00,0.00,0.00,,,,,,,1563287,824173,2387460,145330528,109568904,254899432,4241162,3852994,8094156,213693576,186501986,400195562,1795348,2006316,3801664,19457597,18020681,37478278,882527,1022505,1905032,48905451,58912401,107817852,532573,184353,716926,11993868,4086916,16080784,1204877,1757791,2962668,5552858,11655468,17208326,daily_api
2023-06-22,0.64,0.83,0.92,1.01,0.29,1.24,0.23,2.57,748.00,401.00,0.00,0.00,0.00,,,,,,,1531867,974903,2506770,148674936,111746345,260421281,4192179,3490513,7682692,214353429,188184053,402537482,1784558,1634637,3419195,15815467,16574133,32389600,875754,880973,1756727,49863026,59863575,109726601,642743,186636,829379,8263785,2458590,10722375,1078856,1338931,2417787,5627974,11821437,17449411,daily_api
2023-06-23,0.64,0.89,1.04,1.11,0.19,1.34,0.28,1.80,2.80,1.88,0.00,0.00,0.00,,,,,,,1732650,1102351,2835001,151619053,114308262,265927315,4243931,3776666,8020597,218471727,192021997,410493724,1648273,1714954,3363227,16147692,16734775,32882467,863008,959361,1822369,50704982,60978960,111683942,426315,79443,505758,8539007,2522870,11061877,1160743,1551764,2712507,5670401,11887222,17557623,daily_api
2023-06-26,0.55,0.90,1.13,1.07,0.32,1.38,12.00,0.94,0.00,3.50,0.00,0.00,0.00,,,,,,,1422796,785811,2208607,147335357,111674008,259009365,3753512,3365890,7119402,213382677,188375463,401758140,1478314,1664890,3143204,16327397,16761521,33088918,852402,915189,1767591,49719923,59939934,109659857,353399,112747,466146,8772928,2579591,11352519,1086631,1502535,2589166,5608150,11860657,17468807,daily_api
2023-06-28,0.59,0.84,0.92,1.10,0.25,1.21,2.04,1.61,1.65,314.00,0.00,0.00,0.00,,,,,,,1427419,838993,2266412,153779428,115738991,269518419,4032409,3379518,7411927,221725709,195553709,417279418,1743933,1595984,3339917,16817026,17168480,33985506,861057,944541,1805598,51129255,62646238,113775493,546010,133788,679798,9117533,2653261,11770794,1152333,1392801,2545134,5727855,12155740,17883595,daily_api
2023-06-29,0.58,0.87,1.08,1.03,0.35,1.24,1.10,3.02,25.00,450.00,0.00,0.00,0.00,,,,,,,1524079,885871,2409950,156432131,117840213,274272344,3760495,3259580,7020075,225531389,198134088,423665477,1374040,1483612,2857652,17109295,17328073,34437368,862376,890097,1752473,51989963,62965802,114955765,266037,94333,360370,9339427,2730555,12069982,1055718,1303839,2359557,5774398,12211864,17986262,daily_api
2023-06-30,0.53,0.88,1.11,1.04,0.30,1.40,6.82,1.21,2.46,1.90,0.00,0.00,0.00,,,,,,,1940410,1026916,2967326,159035625,119756865,278792490,5448447,4820506,10268953,229023851,201110893,430134744,2207334,2447134,4654468,17345056,17563424,34908480,1300703,1346456,2647159,52643170,63790604,116433774,568103,167784,735887,9481729,2761837,12243566,1551463,2166687,3718150,5849242,12379636,18228878,daily_api
2023-07-03,0.52,0.84,1.31,1.02,0.49,1.52,1.52,9.14,4.46,13.00,0.00,0.00,0.00,,,,,,,1154030,601316,1755346,153977001,116082027,270059028,2217399,1869145,4086544,221249089,193803505,415052594,637942,832585,1470527,17346084,17084875,34430959,425427,435244,860671,49926004,60636603,110562607,142275,70420,212695,9741932,2865303,12607235,477374,727791,1205165,5628600,11862429,17491029,daily_api
2023-07-05,0.58,0.95,1.26,1.25,0.57,1.54,20.00,1.69,0.00,19.97,0.00,0.00,0.00,,,,,,,1561260,899291,2460551,156160225,117817159,273977384,3495412,3325689,6821101,224038977,195894532,419933509,1283240,1611159,2894399,17387018,17103301,34490319,650912,815239,1466151,50491734,60974072,111465806,370320,209991,580311,9804384,2905063,12709447,883949,1357414,2241363,5605689,11833597,17439286,daily_api
2023-07-06,0.57,0.93,1.05,1.25,0.57,1.33,0.59,2.00,141.50,2.12,0.00,0.00,0.00,,,,,,,1507192,863360,2370552,158964472,119659099,278623571,4503522,4205881,8709403,227688788,199174923,426863711,2051882,2163963,4215845,17537011,17400895,34937906,944448,1178558,2123006,51187305,62114929,113302234,803850,460367,1264217,9894625,3019332,12913957,1182838,1571533,2754371,5669834,12000158,17669992,daily_api
2023-07-07,0.52,0.83,1.05,0.99,0.32,1.31,0.30,26.18,2.99,2.00,0.00,0.00,0.00,,,,,,,1790792,937712,2728504,161647981,121823216,283471197,4578447,3807214,8385661,231578050,203025160,434603210,1777342,1864930,3642272,17910856,17910530,35821386,1010313,1004572,2014885,52019213,63291414,115310627,476242,150365,626607,10165102,3241068,13406170,1258799,1653690,2912489,5749369,12231644,17981013,daily_api
2023-07-10,0.51,0.86,1.15,1.06,0.50,1.30,0.05,1.17,7.92,0.16,0.00,0.00,0.00,,,,,,,1471422,754130,2225552,158388412,119254656,277643068,3583536,3099696,6683232,227670463,199706569,427377032,1222258,1401742,2624000,18058417,17798041,35856458,889856,943824,1833680,51223634,62653872,113877506,230696,114675,345371,10342103,3254306,13596409,956657,1241534,2198191,5720831,12112755,17833586,daily_api
2023-07-11,0.39,0.74,1.04,0.93,0.62,1.22,0.85,1.14,1.16,0.00,0.00,0.00,0.00,,,,,,,1941069,756207,2697276,161622322,121851473,283473795,4498091,3308226,7806317,231955563,203364868,435320431,1633483,1692178,3325661,18231756,17909347,36141103,923539,859841,1783380,52101485,63604048,115705533,497909,306568,804477,10447346,3285090,13732436,1074509,1314341,2388850,5781635,12182559,17964194,daily_api
2023-07-12,0.52,0.86,1.01,1.13,0.48,1.27,5.00,1.11,16.55,35.08,0.00,0.00,0.00,,,,,,,1854320,972444,2826764,164970275,124192304,289162579,5026014,4297600,9323614,236896604,207045956,443942560,2088002,2104339,4192341,18598391,18158753,36757144,1083692,1220817,2304509,53327938,64694899,118022837,724978,349653,1074631,10705500,3365818,14071318,1315563,1672429,2987992,5864924,12321707,18186631,daily_api
2023-07-13,0.48,0.83,1.23,0.93,0.84,1.31,1.58,1.55,348.20,196.27,0.00,0.00,0.00,,,,,,,2214258,1061538,3275796,167496000,126495161,293991161,4818480,3977306,8795786,240354082,210861103,451215185,1624601,2001848,3626449,18876447,18509803,37386250,979621,913920,1893541,53981635,65856139,119837774,397500,332710,730210,10921310,3525804,14447114,1184448,1557324,2741772,5925410,12494916,18420326,daily_api
2023-07-14,0.48,0.84,1.24,1.06,0.55,1.48,2.01,1.73,3.23,0.84,0.00,0.00,0.00,,,,,,,2496965,1205050,3702015,170409984,129134527,299544511,5105467,4263089,9368556,244641735,215340788,459982523,1601659,1988179,3589838,19063838,18861588,37925426,1006843,1069860,2076703,55167913,67344673,122512586,403051,221573,624624,10985946,3582167,14568113,1146734,1697446,2844180,6026057,12757804,18783861,daily_api
2023-07-17,0.56,0.84,1.15,0.99,0.39,1.52,10.75,1.03,3.89,57.00,0.00,0.00,0.00,,,,,,,2149387,1197904,3347291,166173138,125989771,292162909,4511956,3792925,8304881,239833576,211632315,451465891,1539232,1777301,3316533,19274898,18882028,38156926,823337,817720,1641057,54385540,66760516,121146056,479683,188523,668206,11201159,3636304,14837463,1008243,1529205,2537448,6029541,12760509,18790050,daily_api
2023-07-18,0.50,0.78,1.01,1.02,0.40,1.32,2.09,0.95,125.67,497.00,0.00,0.00,0.00,,,,,,,2496075,1237690,3733765,169986111,129068004,299054115,5585485,4359672,9945157,245041462,215786443,460827905,2121397,2135778,4257175,19582715,19151158,38733873,968013,986204,1954217,55472636,67567281,123039917,723230,290455,1013685,11391629,3660083,15051712,1324979,1753315,3078294,6122244,12983246,19105490,daily_api
2023-07-19,0.48,0.83,1.13,0.90,0.76,1.34,4.10,1.78,2328.00,275.00,0.00,0.00,0.00,,,,,,,2107551,1007050,3114601,173206112,131351024,304557136,5287814,4376461,9664275,249587093,220010827,469597920,2188260,2475213,4663473,20026095,19440806,39466901,992003,894198,1886201,56354886,69218997,125573883,771370,590079,1361449,11696308,3671408,15367716,1360717,1818170,3178887,6243965,13233695,19477660,daily_api
2023-07-20,0.61,0.87,1.09,1.06,0.40,1.38,1.66,1.65,750.00,10.20,0.00,0.00,0.00,,,,,,,2430332,1478364,3908696,175993035,133774364,309767399,5460957,4748460,10209417,250397810,222722029,473119839,1866242,2040053,3906295,16810167,18684847,35495014,1164383,1230043,2394426,57594608,70262818,127857426,577998,230032,808030,8361544,2609929,10971473,1242962,1714410,2957372,6361655,13516974,19878629,daily_api
2023-07-21,0.56,0.85,1.18,1.09,0.19,1.43,2.68,0.96,2.49,1.93,0.00,0.00,0.00,,,,,,,2430787,1369495,3800282,178934153,136110746,315044899,4745633,4027776,8773409,254020150,226568663,480588813,1443451,1706851,3150302,17126763,19075348,36202111,871395,951430,1822825,57959234,71382569,129341803,290914,55787,346701,8573493,2699743,11273236,1105943,1580339,2686282,6461479,13781167,20242646,daily_api
2023-07-24,0.50,0.82,1.03,1.19,0.24,1.44,0.17,1.64,286.50,1.71,0.00,0.00,0.00,,,,,,,1875559,944771,2820330,148432992,112120278,260553270,4075413,3340982,7416395,214460432,189214707,403675139,1410564,1459355,2869919,16595617,17232518,33828135,789290,936856,1726146,49431823,59861911,109293734,490221,117341,607562,8756724,2749325,11506049,893797,1290015,2183812,5800875,12050399,17851274,daily_api
2023-07-25,0.58,0.87,1.11,1.09,0.52,1.34,1.35,0.38,26.53,1.22,0.00,0.00,0.00,,,,,,,1645531,957408,2602939,153345428,115470916,268816344,3707133,3235097,6942230,220890265,194496093,415386358,1405103,1558835,2963938,16944363,17412928,34357291,656499,718854,1375353,50600474,61612249,112212723,384155,198197,582352,9042737,2814535,11857272,992796,1327551,2320347,5863520,12151414,18014934,daily_api
2023-07-26,0.55,0.96,1.44,1.09,0.86,1.60,3.50,3.00,127.00,788.33,0.00,0.00,0.00,,,,,,,1712732,944880,2657612,157079260,118792804,275872064,3670482,3506391,7176873,225606994,199418254,425025248,1221183,1756621,2977804,17084221,17670135,34754356,736567,804890,1541457,51443513,62955315,114398828,305151,262079,567230,9107809,2894961,12002770,887020,1421085,2308105,5924558,12311383,18235941,daily_api
2023-07-27,0.56,0.96,1.29,1.11,0.92,1.37,14.93,1.29,26.16,39.00,0.00,0.00,0.00,,,,,,,2124807,1198424,3323231,160121477,121023594,281145071,5254373,5031368,10285741,229508426,202736151,432244577,1976903,2554540,4531443,17199636,17966225,35165861,1152663,1278404,2431067,52187313,63746332,115933645,342754,314052,656806,9153150,2984155,12137305,1564749,2148383,3713132,5996612,12496678,18493290,daily_api
2023-07-28,0.71,0.92,1.10,1.10,0.30,1.30,8.29,1.79,2.06,1.64,0.00,0.00,0.00,,,,,,,2238364,1583123,3821487,162968418,123786480,286754898,4899596,4516154,9415750,233561435,207483584,441045019,1623118,1788110,3411228,17377362,18366201,35743563,1038114,1144921,2183035,53215655,65330903,118546558,332574,98213,430787,9242709,3132718,12375427,1253863,1636182,2890045,6051078,12710098,18761176,daily_api
2023-07-31,0.56,0.90,1.22,1.05,0.48,1.45,0.14,0.44,0.43,24.07,0.00,0.00,0.00,,,,,,,1639199,917447,2556646,157360936,119255177,276616113,3796833,3411257,7208090,227253817,201409178,428662995,1361924,1661191,3023115,17502986,18293825,35796811,795710,832619,1628329,52389895,63860176,116250071,331227,158568,489795,9365372,3203579,12568951,997241,1444505,2441746,6060025,12582945,18642970,daily_api
2023-08-01,0.58,0.84,0.96,1.12,0.27,1.32,2.20,0.88,0.05,18.30,0.00,0.00,0.00,,,,,,,1502577,865907,2368484,161962100,122587704,284549804,3819874,3202403,7022277,232612173,205737482,438349655,1600754,1536324,3137078,17524643,18157114,35681757,716543,800172,1516715,53125430,64992664,118118094,588186,158245,746431,9467782,3240069,12707851,974667,1283411,2258078,5976821,12436425,18413246,daily_api
2023-08-02,0.62,0.97,1.22,1.01,0.89,1.42,0.48,1.13,97.00,10.45,0.00,0.00,0.00,,,,,,,1691549,1054174,2745723,165812275,125443885,291256160,5082074,4947306,10029380,237919666,210100028,448019694,2201705,2687424,4889129,18074624,18467819,36542443,1188820,1205708,2394528,54032767,66188324,120221091,819765,725797,1545562,9923073,3308177,13231250,1330230,1891494,3221724,6055763,12634674,18690437,daily_api
2023-08-03,0.62,0.88,1.09,0.91,0.42,1.43,0.42,0.60,53.68,3.14,0.00,0.00,0.00,,,,,,,1575344,975425,2550769,168757878,127861468,296619346,4516601,3988060,8504661,242322525,214322345,456644870,1820238,1990393,3810631,18308758,18831306,37140064,1121019,1022242,2143261,55255889,67629571,122885460,633436,269086,902522,10038270,3428982,13467252,1158081,1658260,2816341,6167623,12857522,19025145,daily_api
2023-08-04,0.66,1.01,1.29,1.17,0.69,1.45,2.64,2.64,2.39,1.82,0.00,0.00,0.00,,,,,,,1978488,1312920,3291408,171682187,130288446,301970633,4885917,4941219,9827136,246323153,218177178,464500331,1897176,2450175,4347351,18622509,19109662,37732171,1010253,1178124,2188377,56018457,68779070,124797527,397066,274831,671897,10306187,3528522,13834709,1445488,2089373,3534861,6204377,13012428,19216805,daily_api
2023-08-07,0.65,1.03,1.31,1.34,0.47,1.51,0.96,1.70,520.00,4.75,0.00,0.00,0.00,,,,,,,1549922,1009404,2559326,165767683,126108117,291875800,3578274,3685885,7264159,239502379,213177814,452680193,1348912,1767764,3116676,18726167,19206485,37932652,679440,908717,1588157,55008529,67863212,122871741,271165,128564,399729,10412482,3617582,14030064,1047892,1582257,2630149,6198388,13042331,19240719,daily_api
2023-08-08,0.65,1.00,1.16,1.29,0.71,1.33,0.32,0.82,3354.00,185.00,0.00,0.00,0.00,,,,,,,1394077,901375,2295452,169511716,128760833,298272549,3988305,4007696,7996001,243817674,216802910,460620584,1812096,2096932,3909028,18798136,19406523,38204659,782132,1009389,1791521,55507822,68635554,124143376,556789,392874,949663,10388282,3677778,14066060,1209250,1609387,2818637,6284437,13157479,19441916,daily_api
2023-08-09,0.68,0.98,1.13,1.17,0.63,1.32,1.47,2.04,2.00,13.00,0.00,0.00,0.00,,,,,,,1517756,1028432,2546188,172629674,131028244,303657918,4288236,4191441,8479677,248029177,220201607,468230784,1896703,2142739,4039442,18905604,19681771,38587375,873777,1020270,1894047,56493899,69491592,125985491,542190,343580,885770,10412524,3781735,14194259,1316183,1743594,3059777,6347840,13305977,19653817,daily_api
2023-08-10,0.70,1.07,1.29,1.18,1.05,1.36,1.88,0.93,1.00,11199.00,0.00,0.00,0.00,,,,,,,1467754,1031075,2498829,175488816,133117436,308606252,4425898,4734059,9159957,252353230,223224831,475578061,1942173,2507199,4449372,19158823,19864391,39023214,1015971,1195785,2211756,57705591,70243004,127948595,470823,492229,963052,10611889,3867449,14479338,1431356,1948540,3379896,6392862,13390712,19783574,daily_api
2023-08-11,0.80,1.00,1.15,1.13,0.39,1.43,0.75,1.35,2.79,2.61,0.00,0.00,0.00,,,,,,,1847455,1468864,3316319,178227093,135304359,313531452,4456609,4450751,8907360,256034518,226715445,482749963,1633810,1879719,3513529,19366695,20049940,39416635,975344,1102168,2077512,58440730,71361146,129801876,451950,177439,629389,10735392,3907756,14643148,1146232,1643195,2789427,6465831,13519083,19984914,daily_api
2023-08-14,0.70,0.97,1.10,1.15,0.52,1.39,0.24,2.52,109.50,1.80,0.00,0.00,0.00,,,,,,,1485518,1044842,2530360,172290162,131477624,303767786,4064257,3926890,7991147,249118964,221715546,470834510,1670032,1833247,3503279,19489971,19857944,39347915,908707,1048801,1957508,57338831,70379978,127718809,564002,295928,859930,10954649,3927142,14881791,1045607,1454023,2499630,6387857,13332802,19720659,daily_api
2023-08-15,0.75,1.05,1.20,1.18,0.75,1.41,2.40,0.61,62.70,3.95,0.00,0.00,0.00,,,,,,,1447509,1092522,2540031,175334524,133816248,309150772,4269096,4461268,8730364,253550109,225231083,478781192,1912057,2294534,4206591,19687122,19965006,39652128,909530,1074212,1983742,58528463,71449829,129978292,643505,485469,1128974,11113525,3917490,15031015,1234965,1741984,2976949,6422963,13433290,19856253,daily_api
2023-08-16,1.03,1.26,1.24,1.57,0.68,1.44,0.69,0.64,7.80,215.62,0.00,0.00,0.00,,,,,,,1406669,1444307,2850976,178604419,136190812,314795231,4360736,5473559,9834295,258140274,228839217,486979491,1854088,2307744,4161832,20029537,20376712,40406249,1099979,1721508,2821487,59506318,72271693,131778011,461029,311715,772744,11373592,4077635,15451227,1311974,1892837,3204811,6493284,13657690,20150974,daily_api
2023-08-17,0.97,1.09,1.12,1.21,0.32,1.52,0.71,3.24,2362.00,2227.00,0.00,0.00,0.00,,,,,,,1618173,1568894,3187067,181186028,137413070,318599098,5022562,5498628,10521190,258973845,229444015,488417860,2199631,2466178,4665809,17089667,18997155,36086822,1204758,1463556,2668314,60698150,73033790,133731940,738789,233120,971909,8362505,2551537,10914042,1412216,2139792,3552008,6548093,13792367,20340460,daily_api
2023-08-18,0.76,1.12,1.38,1.25,0.77,1.62,0.31,4.16,3.68,1.85,0.00,0.00,0.00,,,,,,,1656823,1261497,2918320,184081156,138896547,322977703,4564868,5133837,9698705,263428311,232024794,495453105,1809318,2494739,4304057,17501785,19274925,36776710,1098727,1377601,2476328,61845370,73853322,135698692,506666,387717,894383,8614711,2678798,11293509,1237544,2000159,3237703,6695323,13932110,20627433,daily_api
2023-08-21,0.55,0.91,1.17,1.12,0.44,1.32,1.02,3.86,5.29,50.60,0.00,0.00,0.00,,,,,,,1643284,907406,2550690,154365381,119455728,273821109,4091709,3713387,7805096,225366607,202572758,427939365,1472499,1716596,3189095,17037759,18009413,35047172,975926,1089385,2065311,53963467,65107617,119071084,280316,124379,404695,8812657,2863304,11675961,1150330,1520538,2670868,6058716,12589418,18648134,daily_api
2023-08-22,0.68,0.95,1.10,1.06,0.56,1.30,22.00,0.79,528.00,0.00,0.00,0.00,0.00,,,,,,,1228673,829835,2058508,158416447,121677011,280093458,3731746,3553777,7285523,230829173,206273867,437103040,1604732,1768080,3372812,17296999,18172186,35469185,898341,955862,1854203,55115727,66424670,121540397,429547,240745,670292,8976768,2944775,11921543,1126665,1463600,2590265,6139506,12645928,18785434,daily_api
2023-08-23,0.89,1.18,1.26,1.48,0.34,1.48,5.93,1.61,360.00,0.09,0.00,0.00,0.00,,,,,,,1278050,1134934,2412984,161679450,123734047,285413497,3615022,4272844,7887866,235499175,209066266,444565441,1475202,1858563,3333765,17528703,18334112,35862815,861770,1279347,2141117,56291022,66998107,123289129,296180,101225,397405,9156512,2982712,12139224,1132165,1678942,2811107,6168288,12738645,18906933,daily_api
2023-08-24,0.79,1.12,1.32,1.26,0.76,1.35,2.59,1.36,16.96,53.00,0.00,0.00,0.00,,,,,,,1301447,1029928,2331375,164465350,125241439,289706789,3675398,4112268,7787666,239387792,211667116,451054908,1478167,1953217,3431384,17700231,18412746,36112977,895784,1129123,2024907,57222211,68012931,125235142,150931,114320,265251,9245796,3010184,12255980,1288978,1740478,3029456,6232306,12768756,19001062,daily_api
2023-08-25,0.97,1.11,1.16,1.20,0.25,1.39,0.21,0.84,1.88,1.84,0.00,0.00,0.00,,,,,,,1422997,1385486,2808483,166746421,126599536,293345957,4160623,4601512,8762135,242980909,214075044,457055953,1725059,2004134,3729193,17802756,18615048,36417804,1012567,1211892,2224459,58431732,68860460,127292192,360414,88609,449023,9283321,3048818,12332139,1317846,1835786,3153632,6279520,12893076,19172596,daily_api
2023-08-28,0.77,1.04,1.17,1.14,0.42,1.37,13.50,1.78,0.00,2.80,0.00,0.00,0.00,,,,,,,1110519,857266,1967785,160342805,121501489,281844294,3483630,3609931,7093561,235420918,207622652,443043570,1440947,1690806,3131753,17901126,18498470,36399596,932164,1061859,1994023,57176987,67622693,124799680,312913,131067,443980,9417235,3074708,12491943,1094502,1504510,2599012,6255153,12780323,19035476,daily_api
2023-08-29,0.69,0.96,1.03,1.29,0.26,1.23,8.92,0.96,599.00,151.00,0.00,0.00,0.00,,,,,,,1622740,1111824,2734564,163264986,123281943,286546929,4652099,4480995,9133094,239426973,210616759,450043732,2016378,2067270,4083648,18044397,18550370,36594767,1012981,1301901,2314882,58117590,68784446,126902036,463455,122689,586144,9525445,3058398,12583843,1516414,1872313,3388727,6286799,12835689,19122488,daily_api
2023-08-30,0.86,1.09,1.17,1.31,0.57,1.30,4.18,4.78,9.08,279.00,0.00,0.00,0.00,,,,,,,1388854,1196976,2585830,166279475,125213739,291493214,4029871,4412684,8442555,243877437,214349915,458227352,1718974,2003883,3722857,18377596,18864406,37242002,922043,1211825,2133868,59220366,70271770,129492136,354678,203642,558320,9723613,3103197,12826810,1291432,1676146,2967578,6401652,13078701,19480353,daily_api
